REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
Census Regions,East South Central,2003,2,230,2.60869565217391,0,0,0,0,0,6,0
Census Regions,West South Central,2003,2,525,21.3333333333333,21,0,1,0,12,78,0
Census Regions,Mountain,2003,2,267,6.36704119850187,10,0,2,0,2,3,0
Census Regions,Pacific,2003,2,447,5.36912751677852,2,0,13,0,7,2,0
Census Regions,New England,2003,3,83,7.2289156626506,2,0,0,0,3,1,0
Census Regions,Mid-Atlantic,2003,3,331,7.85498489425982,7,0,1,0,16,2,0
Census Regions,East North Central,2003,3,283,15.547703180212,17,0,3,0,12,12,0
Census Regions,West North Central,2003,3,496,9.87903225806452,1,0,1,0,1,46,0
Census Regions,South Atlantic,2003,3,338,10.0591715976331,10,0,1,0,2,21,0
Census Regions,East South Central,2003,3,234,7.26495726495726,0,0,0,0,3,14,0
Census Regions,West South Central,2003,3,580,22.5862068965517,18,0,0,0,18,95,0
Census Regions,Mountain,2003,3,296,6.75675675675676,10,0,1,0,4,5,0
Census Regions,Pacific,2003,3,467,6.42398286937901,3,0,4,0,17,6,0
Census Regions,New England,2003,4,78,17.9487179487179,3,0,3,0,4,4,0
Census Regions,Mid-Atlantic,2003,4,298,13.4228187919463,11,0,0,0,28,1,0
Census Regions,East North Central,2003,4,341,22.5806451612903,29,0,4,0,24,20,0
Census Regions,West North Central,2003,4,547,15.1736745886654,4,0,4,0,5,70,0
Census Regions,South Atlantic,2003,4,413,11.138014527845,14,0,0,0,8,24,0
Census Regions,East South Central,2003,4,200,15,1,0,0,0,0,29,0
Census Regions,West South Central,2003,4,633,28.2780410742496,18,0,0,0,54,107,0
Census Regions,Mountain,2003,4,343,12.536443148688,20,0,2,0,12,9,0
Census Regions,Pacific,2003,4,499,7.01402805611222,5,0,11,0,7,12,0
Census Regions,New England,2003,5,145,24.1379310344828,5,0,0,0,16,14,0
Census Regions,Mid-Atlantic,2003,5,374,17.1122994652406,16,0,1,0,32,15,0
Census Regions,East North Central,2003,5,430,25.8139534883721,48,0,6,0,19,38,0
Census Regions,West North Central,2003,5,619,20.5169628432956,5,0,20,0,11,91,0
Census Regions,South Atlantic,2003,5,540,22.962962962963,33,0,4,0,11,76,0
Census Regions,East South Central,2003,5,225,13.3333333333333,0,0,0,0,2,28,0
Census Regions,West South Central,2003,5,795,29.1823899371069,29,0,0,0,89,114,0
Census Regions,Mountain,2003,5,463,15.3347732181425,18,0,7,0,22,24,0
Census Regions,Pacific,2003,5,575,10.4347826086957,19,0,15,0,13,13,0
Census Regions,New England,2003,6,229,26.2008733624454,9,0,0,0,17,34,0
Census Regions,Mid-Atlantic,2003,6,434,20.0460829493088,18,0,2,0,59,8,0
Census Regions,East North Central,2003,6,585,40,76,0,8,0,59,91,0
Census Regions,West North Central,2003,6,675,21.6296296296296,16,0,31,0,23,76,0
Census Regions,South Atlantic,2003,6,733,33.6971350613915,45,0,3,0,28,171,0
Census Regions,East South Central,2003,6,343,16.0349854227405,2,0,0,0,2,51,0
Census Regions,West South Central,2003,6,822,34.0632603406326,46,0,0,0,112,122,0
Census Regions,Mountain,2003,6,436,21.5596330275229,30,0,7,0,23,34,0
Census Regions,Pacific,2003,6,617,13.290113452188,37,0,25,0,9,11,0
Census Regions,New England,2003,7,218,29.8165137614679,12,0,2,0,9,42,0
Census Regions,Mid-Atlantic,2003,7,482,20.746887966805,16,0,0,0,80,4,0
Census Regions,East North Central,2003,7,600,27.8333333333333,50,0,7,0,41,69,0
Census Regions,West North Central,2003,7,560,27.3214285714286,25,0,46,0,18,64,0
Census Regions,South Atlantic,2003,7,738,29.810298102981,45,0,5,0,22,148,0
Census Regions,East South Central,2003,7,309,22.6537216828479,3,0,0,0,6,61,0
Census Regions,West South Central,2003,7,515,31.0679611650485,26,0,1,0,67,66,0
Census Regions,Mountain,2003,7,477,20.5450733752621,29,0,11,0,32,26,0
Census Regions,Pacific,2003,7,777,19.4337194337194,47,0,43,0,24,37,0
Census Regions,New England,2003,8,259,17.7606177606178,11,0,0,0,15,20,0
Census Regions,Mid-Atlantic,2003,8,400,15.75,8,0,3,0,45,7,0
Census Regions,East North Central,2003,8,564,25.531914893617,55,0,8,0,24,57,0
Census Regions,West North Central,2003,8,642,27.5700934579439,26,0,52,0,35,64,0
Census Regions,South Atlantic,2003,8,754,29.1777188328912,40,0,17,0,29,134,0
Census Regions,East South Central,2003,8,201,9.45273631840796,2,0,0,0,1,16,0
Census Regions,West South Central,2003,8,396,22.4747474747475,22,0,0,0,44,23,0
Census Regions,Mountain,2003,8,554,22.2021660649819,35,0,27,0,37,24,0
Census Regions,Pacific,2003,8,646,17.8018575851393,54,0,19,0,19,23,0
Census Regions,New England,2003,9,195,21.5384615384615,9,0,10,0,7,16,0
Census Regions,Mid-Atlantic,2003,9,415,9.39759036144578,8,0,1,0,23,7,0
Census Regions,East North Central,2003,9,436,29.1284403669725,57,0,13,0,19,38,0
Census Regions,West North Central,2003,9,631,23.2963549920761,21,0,43,0,27,56,0
Census Regions,South Atlantic,2003,9,861,27.4099883855981,51,0,2,0,33,150,0
Census Regions,East South Central,2003,9,177,11.2994350282486,2,0,0,0,2,16,0
Census Regions,West South Central,2003,9,315,16.8253968253968,9,0,0,0,27,17,0
Census Regions,Mountain,2003,9,559,26.654740608229,57,0,12,0,58,22,0
Census Regions,Pacific,2003,9,759,20.1581027667984,61,0,20,0,37,35,0
Census Regions,New England,2003,10,207,22.7053140096618,15,0,6,0,12,14,0
Census Regions,Mid-Atlantic,2003,10,339,7.07964601769912,8,0,4,0,9,3,0
Census Regions,East North Central,2003,10,337,24.6290801186944,26,0,11,0,11,35,0
Census Regions,West North Central,2003,10,584,23.2876712328767,36,0,23,0,49,28,0
Census Regions,South Atlantic,2003,10,499,18.6372745490982,12,0,2,0,16,63,0
Census Regions,East South Central,2003,10,148,5.40540540540541,4,0,0,0,2,2,0
Census Regions,West South Central,2003,10,293,19.7952218430034,10,0,2,0,24,22,0
Census Regions,Mountain,2003,10,545,18.1651376146789,34,0,12,0,35,18,0
Census Regions,Pacific,2003,10,681,19.2364170337739,54,0,27,0,21,29,0
Census Regions,New England,2003,11,115,27.8260869565217,9,0,2,0,12,9,0
Census Regions,Mid-Atlantic,2003,11,297,6.06060606060606,1,0,2,0,5,10,0
Census Regions,East North Central,2003,11,368,20.6521739130435,23,0,11,0,13,29,0
Census Regions,West North Central,2003,11,543,23.7569060773481,36,0,30,0,38,25,0
Census Regions,South Atlantic,2003,11,435,14.4827586206897,24,0,0,0,10,29,0
Census Regions,East South Central,2003,11,145,6.20689655172414,3,0,1,0,3,2,0
Census Regions,West South Central,2003,11,285,10.5263157894737,6,0,0,0,14,10,0
Census Regions,Mountain,2003,11,566,16.9611307420495,26,0,3,0,47,20,0
Census Regions,Pacific,2003,11,668,19.9101796407186,47,0,13,0,32,41,0
Census Regions,New England,2003,12,117,18.8034188034188,7,0,3,0,5,7,0
Census Regions,Mid-Atlantic,2003,12,347,4.89913544668588,1,0,1,0,7,8,0
Census Regions,East North Central,2003,12,321,12.4610591900312,13,0,9,0,7,11,0
Census Regions,West North Central,2003,12,526,22.4334600760456,29,0,34,0,34,21,0
Census Regions,South Atlantic,2003,12,335,10.7462686567164,8,0,3,0,12,13,0
Census Regions,East South Central,2003,12,244,6.55737704918033,3,0,0,0,3,10,0
Census Regions,West South Central,2003,12,343,4.95626822157434,9,0,0,0,5,3,0
Census Regions,Mountain,2003,12,526,16.9201520912548,39,0,12,0,27,11,0
Census Regions,Pacific,2003,12,676,21.8934911242604,60,0,15,0,33,40,0
Census Regions,New England,2003,13,84,17.8571428571429,2,0,2,0,4,7,0
Census Regions,Mid-Atlantic,2003,13,260,2.30769230769231,0,0,0,0,4,2,0
Census Regions,East North Central,2003,13,236,5.08474576271186,3,0,3,0,2,4,0
Census Regions,West North Central,2003,13,375,13.0666666666667,10,0,9,0,23,7,0
Census Regions,South Atlantic,2003,13,361,8.31024930747923,9,0,0,0,6,15,0
Census Regions,East South Central,2003,13,197,3.55329949238579,4,0,0,0,2,1,0
Census Regions,West South Central,2003,13,284,2.46478873239437,0,0,0,0,4,3,0
Census Regions,Mountain,2003,13,467,10.2783725910064,13,0,7,0,23,5,0
Census Regions,Pacific,2003,13,556,19.2446043165468,49,0,8,0,23,27,0
Census Regions,New England,2003,14,78,14.1025641025641,2,0,0,0,5,4,0
Census Regions,Mid-Atlantic,2003,14,267,4.49438202247191,1,0,1,0,4,6,0
Census Regions,East North Central,2003,14,206,4.85436893203883,1,0,7,0,2,0,0
Census Regions,West North Central,2003,14,237,14.7679324894515,10,0,11,0,12,2,0
Census Regions,South Atlantic,2003,14,263,5.32319391634981,2,0,0,0,8,4,0
Census Regions,East South Central,2003,14,184,1.08695652173913,0,0,0,0,1,1,0
Census Regions,West South Central,2003,14,242,3.30578512396694,0,0,0,0,4,4,0
Census Regions,Mountain,2003,14,392,8.6734693877551,9,0,2,0,18,5,0
Census Regions,Pacific,2003,14,483,15.527950310559,15,0,11,0,34,15,0
Census Regions,New England,2003,15,69,4.34782608695652,0,0,0,0,3,0,0
Census Regions,Mid-Atlantic,2003,15,174,2.29885057471264,1,0,1,0,2,0,0
Census Regions,East North Central,2003,15,142,2.11267605633803,0,0,1,0,2,0,0
Census Regions,West North Central,2003,15,297,9.09090909090909,5,0,8,0,13,1,0
Census Regions,South Atlantic,2003,15,249,1.20481927710843,1,0,0,0,1,1,0
Census Regions,East South Central,2003,15,242,0.413223140495868,0,0,0,0,1,0,0
Census Regions,West South Central,2003,15,219,1.82648401826484,1,0,1,0,2,0,0
Census Regions,Mountain,2003,15,283,5.30035335689046,0,0,3,0,10,2,0
Census Regions,Pacific,2003,15,456,10.9649122807018,16,0,9,0,13,12,0
Census Regions,New England,2003,16,36,2.77777777777778,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2003,16,147,5.4421768707483,1,0,0,0,4,3,0
Census Regions,East North Central,2003,16,144,1.38888888888889,0,0,1,0,0,1,0
Census Regions,West North Central,2003,16,287,8.71080139372822,2,0,8,0,13,2,0
Census Regions,South Atlantic,2003,16,191,0.523560209424084,0,0,1,0,0,0,0
Census Regions,East South Central,2003,16,146,2.05479452054795,0,0,1,0,2,0,0
Census Regions,West South Central,2003,16,186,1.0752688172043,0,0,1,0,1,0,0
Census Regions,Mountain,2003,16,257,5.83657587548638,2,0,3,0,5,5,0
Census Regions,Pacific,2003,16,383,8.35509138381201,8,0,5,0,8,11,0
Census Regions,New England,2003,17,41,14.6341463414634,0,0,3,0,1,2,0
Census Regions,Mid-Atlantic,2003,17,117,5.12820512820513,1,0,4,0,0,1,0
Census Regions,East North Central,2003,17,108,2.77777777777778,0,0,1,0,0,2,0
Census Regions,West North Central,2003,17,156,10.8974358974359,1,0,5,0,11,0,0
Census Regions,South Atlantic,2003,17,230,0.869565217391304,0,0,1,0,0,1,0
Census Regions,East South Central,2003,17,97,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,17,202,1.98019801980198,0,0,3,0,0,1,0
Census Regions,Mountain,2003,17,146,2.05479452054795,2,0,0,0,1,0,0
Census Regions,Pacific,2003,17,309,5.50161812297735,5,0,3,0,5,4,0
Census Regions,New England,2003,18,33,6.06060606060606,1,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2003,18,108,3.7037037037037,2,0,0,0,2,0,0
Census Regions,East North Central,2003,18,93,1.0752688172043,0,0,1,0,0,0,0
Census Regions,West North Central,2003,18,134,9.70149253731343,0,0,6,0,7,0,0
Census Regions,South Atlantic,2003,18,173,0.578034682080925,1,0,0,0,0,0,0
Census Regions,East South Central,2003,18,107,19.6261682242991,8,0,0,0,0,13,0
Census Regions,West South Central,2003,18,130,2.30769230769231,0,0,2,0,1,0,0
Census Regions,Mountain,2003,18,189,2.64550264550265,1,0,4,0,0,0,0
Census Regions,Pacific,2003,18,255,7.05882352941176,3,0,3,0,6,6,0
Census Regions,New England,2003,19,22,18.1818181818182,0,0,4,0,0,0,0
Census Regions,Mid-Atlantic,2003,19,79,3.79746835443038,0,0,1,0,1,1,0
Census Regions,East North Central,2003,19,100,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,19,114,0.87719298245614,0,0,0,0,0,1,0
Census Regions,South Atlantic,2003,19,160,1.25,0,0,2,0,0,0,0
Census Regions,East South Central,2003,19,114,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,19,117,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,19,173,1.73410404624277,2,0,0,0,1,0,0
Census Regions,Pacific,2003,19,242,6.19834710743802,4,0,0,0,3,8,0
Census Regions,New England,2003,20,20,10,0,0,2,0,0,0,0
Census Regions,Mid-Atlantic,2003,20,66,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,20,109,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,20,130,2.30769230769231,2,0,0,0,1,0,0
Census Regions,South Atlantic,2003,20,101,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,20,84,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,20,96,1.04166666666667,1,0,0,0,0,0,0
Census Regions,Mountain,2003,20,88,1.13636363636364,0,0,0,0,1,0,0
Census Regions,Pacific,2003,20,237,5.06329113924051,4,0,1,0,1,6,0
Census Regions,New England,2003,21,12,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,21,74,1.35135135135135,0,0,0,0,0,1,0
Census Regions,East North Central,2003,21,106,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,21,131,1.52671755725191,0,0,1,0,1,0,0
Census Regions,South Atlantic,2003,21,10,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,21,76,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,21,86,2.32558139534884,0,0,2,0,0,0,0
Census Regions,Mountain,2003,21,154,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,21,223,4.93273542600897,3,0,2,0,0,6,0
Census Regions,New England,2003,22,6,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,22,60,1.66666666666667,0,0,0,0,0,1,0
Census Regions,East North Central,2003,22,82,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,22,94,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,22,9,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,22,53,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,22,89,2.24719101123596,0,0,1,0,0,1,0
Census Regions,Mountain,2003,22,138,0.72463768115942,0,0,0,0,0,1,0
Census Regions,Pacific,2003,22,174,1.14942528735632,0,0,1,0,0,1,0
Census Regions,New England,2003,23,9,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,23,110,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,23,86,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,23,80,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,23,21,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,23,39,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,23,84,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,23,125,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,23,167,7.78443113772455,3,0,0,0,2,8,0
Census Regions,New England,2003,24,4,25,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,2003,24,82,1.21951219512195,0,0,0,0,0,1,0
Census Regions,East North Central,2003,24,26,7.69230769230769,0,0,2,0,0,0,0
Census Regions,West North Central,2003,24,65,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,24,107,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,24,17,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,24,74,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,24,138,0.72463768115942,0,0,1,0,0,0,0
Census Regions,Pacific,2003,24,170,1.17647058823529,0,0,0,0,0,2,0
Census Regions,New England,2003,25,0,,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,25,66,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,25,46,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,25,42,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,25,8,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,25,42,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,25,90,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,25,111,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,25,146,2.73972602739726,0,0,1,0,1,2,0
Census Regions,New England,2003,26,5,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,26,25,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,26,49,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,26,40,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,26,10,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,26,30,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,26,92,1.08695652173913,0,0,1,0,0,0,0
Census Regions,Mountain,2003,26,114,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,26,74,1.35135135135135,1,0,0,0,0,0,0
Census Regions,New England,2003,27,7,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,27,68,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,27,98,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,27,55,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,27,61,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,27,43,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,27,47,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,27,114,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,27,150,0.666666666666667,0,0,1,0,0,0,0
Census Regions,New England,2003,28,10,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,28,69,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,28,89,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,28,69,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,28,46,2.17391304347826,0,0,0,0,1,0,0
Census Regions,East South Central,2003,28,46,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,28,77,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,28,85,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,28,141,1.41843971631206,0,0,2,0,0,0,0
Census Regions,New England,2003,29,9,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,29,33,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,29,84,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,29,54,1.85185185185185,0,0,1,0,0,0,0
Census Regions,South Atlantic,2003,29,100,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,29,88,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,29,78,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,29,86,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,29,165,1.81818181818182,0,0,3,0,0,0,0
Census Regions,New England,2003,30,6,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,30,62,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,30,75,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,30,78,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,30,56,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,30,42,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,30,57,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,30,108,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,30,152,2.63157894736842,0,0,4,0,0,0,0
Census Regions,New England,2003,31,4,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,31,64,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,31,91,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,31,61,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,31,63,9.52380952380952,0,0,6,0,0,0,0
Census Regions,East South Central,2003,31,89,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,31,46,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,31,89,1.12359550561798,0,0,1,0,0,0,0
Census Regions,Pacific,2003,31,125,0.8,0,0,0,0,0,1,0
Census Regions,New England,2003,32,4,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,32,60,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,32,72,1.38888888888889,0,0,1,0,0,0,0
Census Regions,West North Central,2003,32,89,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,32,36,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,32,76,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,32,56,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,32,111,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,32,128,0.78125,0,0,1,0,0,0,0
Census Regions,New England,2003,33,3,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,33,57,1.75438596491228,0,0,1,0,0,0,0
Census Regions,East North Central,2003,33,99,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,33,89,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,33,138,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,33,81,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,33,94,1.06382978723404,0,0,0,0,1,0,0
Census Regions,Mountain,2003,33,97,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,33,103,0.970873786407767,0,0,1,0,0,0,0
Census Regions,New England,2003,34,7,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,34,79,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,34,58,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,34,105,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,34,40,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,34,82,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,34,51,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,34,120,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,34,107,0,0,0,0,0,0,0,0
Census Regions,New England,2003,35,4,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,35,66,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,35,83,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,35,95,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,35,120,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,35,26,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,35,57,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,35,96,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,35,125,0,0,0,0,0,0,0,0
Census Regions,New England,2003,36,6,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,36,23,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,36,74,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,36,87,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,36,14,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,36,59,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,36,100,2,0,0,0,0,2,0,0
Census Regions,Mountain,2003,36,56,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,36,93,0,0,0,0,0,0,0,0
Census Regions,New England,2003,37,7,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,37,28,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,37,80,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,37,96,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,37,21,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,37,78,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,37,99,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,37,88,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,37,107,0.934579439252336,0,0,1,0,0,0,0
Census Regions,New England,2003,38,10,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,38,18,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,38,78,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,38,67,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,38,6,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,38,69,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,38,122,0.819672131147541,0,0,0,0,1,0,0
Census Regions,Mountain,2003,38,84,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,38,81,1.23456790123457,0,0,1,0,0,0,0
Census Regions,New England,2003,39,21,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,39,44,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,39,16,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,39,46,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,39,3,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,39,61,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,39,40,0,0,0,0,0,0,0,0
Census Regions,Mountain,2003,39,104,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,39,79,0,0,0,0,0,0,0,0
Census Regions,New England,2003,40,4,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,40,166,0,0,0,0,0,0,0,0
Census Regions,East North Central,2003,40,188,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,40,201,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,40,218,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,40,86,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,40,246,8.13008130081301,0,0,1,0,19,0,0
Census Regions,Mountain,2003,40,122,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,40,199,1.00502512562814,0,0,1,0,0,1,0
Census Regions,New England,2003,41,11,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,41,156,0.641025641025641,0,0,0,0,1,0,0
Census Regions,East North Central,2003,41,185,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,41,286,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2003,41,232,0,0,0,0,0,0,0,0
Census Regions,East South Central,2003,41,89,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,41,399,18.796992481203,0,0,2,0,73,0,0
Census Regions,Mountain,2003,41,137,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,41,187,0.53475935828877,0,0,1,0,0,0,0
Census Regions,New England,2003,42,18,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,42,202,0.99009900990099,0,0,0,0,2,0,0
Census Regions,East North Central,2003,42,207,0,0,0,0,0,0,0,0
Census Regions,West North Central,2003,42,245,0.408163265306122,0,0,0,0,1,0,0
Census Regions,South Atlantic,2003,42,241,0.4149377593361,0,0,0,0,1,0,0
Census Regions,East South Central,2003,42,124,0,0,0,0,0,0,0,0
Census Regions,West South Central,2003,42,763,31.4547837483617,0,0,11,0,229,0,0
Census Regions,Mountain,2003,42,144,0,0,0,0,0,0,0,0
Census Regions,Pacific,2003,42,232,3.87931034482759,0,0,6,0,2,1,0
Census Regions,New England,2003,43,21,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2003,43,229,0.436681222707424,0,0,0,0,0,1,0
Census Regions,East North Central,2003,43,229,0.436681222707424,0,0,1,0,0,0,0
Census Regions,West North Central,2003,43,280,1.07142857142857,0,0,1,0,1,1,0
